Accident_ID,Latitude,Longitude,Date,Time,Day_of_Week,Traffic_Volume,Road_Type,Speed_Limit,Weather_Condition,Visibility,Lighting_Condition,Proximity_to_Intersection,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Pedestrian_Involved,Driver_Distraction
A00700,9.406,74.2424,2024-09-30,02:36:55,Tuesday,1664,Highway,60,Rain,175,Night,72,3,1,3,Yes,Fatigue
A00701,9.7637,75.4025,2024-09-02,14:43:15,Tuesday,1182,Residential,50,Rain,1758,Daylight,79,3,2,3,No,Fatigue
A00702,9.9151,74.939,2024-08-28,06:23:06,Tuesday,819,Residential,60,Clear,1930,Night,124,3,3,3,No,Alcohol
A00703,9.1644,74.3399,2024-03-20,04:09:21,Monday,386,Highway,50,Clear,749,Daylight,111,3,4,0,Yes,Mobile
A00704,11.9846,76.2061,2024-06-19,16:23:24,Saturday,942,Residential,30,Fog,1372,Night,122,1,3,3,Yes,None
A00705,12.1283,74.7196,2024-03-31,04:22:52,Saturday,1253,Highway,60,Fog,1707,Daylight,167,2,4,2,No,Mobile
A00706,10.0523,74.1032,2024-04-18,10:31:01,Wednesday,1174,Highway,50,Fog,1509,Night,35,1,3,0,No,Fatigue
A00707,9.032,76.9603,2024-04-21,22:04:42,Saturday,1278,Highway,60,Fog,1902,Night,51,3,3,0,Yes,Mobile
A00708,11.3984,76.0641,2024-04-09,22:51:38,Sunday,1195,Residential,60,Overcast,1627,Night,52,1,2,0,Yes,Fatigue
A00709,8.3506,74.0276,2024-09-30,18:59:50,Monday,1621,Highway,60,Overcast,1851,Night,71,2,1,1,Yes,Fatigue
A00710,8.6438,75.4213,2024-12-07,08:52:50,Saturday,1787,Urban,70,Overcast,1335,Night,154,1,3,0,No,None
A00711,9.5862,74.9124,2024-05-23,15:22:51,Sunday,1974,Highway,30,Overcast,711,Night,93,3,4,3,No,Alcohol
A00712,8.029,76.9827,2024-03-02,01:19:13,Sunday,510,Residential,30,Clear,1276,Night,157,1,3,1,Yes,None
A00713,9.6771,76.8474,2024-11-24,03:45:52,Monday,1943,Urban,70,Overcast,926,Daylight,17,1,1,1,Yes,Alcohol
A00714,12.3793,76.4817,2024-07-15,14:24:14,Monday,1870,Highway,70,Overcast,1605,Night,63,3,4,0,No,None
A00715,8.0157,77.468,2024-08-03,17:18:08,Friday,458,Urban,60,Overcast,379,Daylight,54,1,1,0,No,None
A00716,12.2402,76.665,2024-07-21,08:22:51,Saturday,1705,Highway,40,Fog,1609,Night,158,1,3,0,Yes,None
A00717,9.9701,77.2783,2024-03-04,08:25:56,Wednesday,674,Highway,50,Overcast,1937,Daylight,42,3,2,1,Yes,Mobile
A00718,10.3434,75.7652,2024-12-17,08:30:24,Friday,984,Residential,30,Fog,837,Daylight,91,1,3,0,No,Alcohol
A00719,10.5397,74.4721,2024-08-05,19:57:05,Saturday,480,Highway,40,Fog,1971,Night,59,1,2,3,Yes,Fatigue
A00720,9.3605,75.8871,2024-08-18,06:40:51,Saturday,427,Urban,30,Fog,994,Night,182,1,2,2,No,Alcohol
A00721,8.2533,76.6636,2024-12-03,16:47:17,Sunday,1370,Highway,40,Fog,1231,Night,183,1,2,2,No,Alcohol
A00722,12.1701,75.221,2024-12-18,12:37:39,Wednesday,768,Highway,30,Clear,882,Night,85,3,4,1,Yes,Alcohol
A00723,11.264,75.6181,2024-11-04,23:37:24,Monday,1415,Urban,70,Fog,1198,Night,200,2,4,2,No,Alcohol
A00724,8.1128,76.5,2024-09-27,22:21:57,Wednesday,342,Highway,40,Rain,278,Night,167,3,1,1,No,None
A00725,9.4401,76.4799,2024-10-18,17:58:12,Tuesday,1208,Residential,50,Overcast,659,Daylight,96,1,2,3,No,Fatigue
A00726,11.9084,76.4034,2024-03-11,22:36:05,Tuesday,500,Urban,70,Overcast,1890,Night,183,1,2,0,Yes,Fatigue
A00727,8.4383,76.0645,2024-12-22,10:17:09,Sunday,1361,Highway,50,Overcast,1559,Night,197,1,2,1,Yes,Alcohol
A00728,9.6335,77.3923,2024-01-13,02:08:04,Monday,1098,Residential,60,Overcast,463,Night,121,2,4,2,No,Alcohol
A00729,11.2054,75.3389,2024-08-01,04:13:51,Friday,1122,Highway,40,Clear,239,Night,11,2,4,3,Yes,Fatigue
A00730,8.844,75.3974,2024-11-08,07:43:05,Tuesday,1342,Residential,70,Rain,1478,Night,42,3,3,1,Yes,Alcohol
A00731,11.0749,75.6289,2024-07-06,21:56:39,Monday,677,Highway,60,Rain,307,Daylight,10,3,3,0,No,None
A00732,8.3888,74.0991,2024-11-30,08:32:49,Tuesday,1028,Urban,40,Fog,1107,Daylight,102,3,4,3,Yes,None
A00733,8.9787,77.2608,2024-10-11,18:36:50,Friday,925,Residential,70,Overcast,1650,Daylight,65,2,1,2,No,Alcohol
A00734,11.4198,76.4522,2024-06-15,23:17:27,Sunday,878,Highway,40,Overcast,1638,Night,62,2,3,2,Yes,Alcohol
A00735,11.7192,76.74,2024-10-19,19:59:58,Wednesday,597,Urban,50,Rain,117,Night,138,2,4,1,No,Mobile
A00736,8.0443,76.7343,2024-06-07,22:38:43,Thursday,642,Highway,70,Overcast,763,Daylight,190,2,4,0,No,None
A00737,8.5225,74.284,2024-11-16,05:53:14,Monday,1556,Urban,40,Rain,937,Night,186,1,3,2,No,None
A00738,10.1786,77.1475,2024-09-03,00:10:11,Sunday,379,Urban,60,Overcast,1945,Daylight,155,3,4,0,No,None
A00739,10.8306,75.4224,2024-01-25,22:42:12,Sunday,1927,Highway,70,Overcast,1961,Night,74,3,2,3,No,Alcohol
A00740,12.2988,76.2346,2024-10-20,12:38:27,Thursday,708,Residential,40,Clear,582,Daylight,108,3,3,3,No,None
A00741,9.7179,76.0842,2024-04-28,12:23:46,Saturday,1940,Residential,70,Fog,1270,Night,111,2,4,2,No,Mobile
A00742,10.1728,74.1545,2024-11-09,06:14:55,Monday,642,Urban,40,Overcast,1811,Daylight,182,2,3,2,Yes,Mobile
A00743,9.071,77.1335,2024-02-16,11:57:26,Wednesday,741,Highway,30,Overcast,480,Daylight,154,2,3,1,Yes,Alcohol
A00744,10.9015,75.1368,2024-04-13,19:50:11,Wednesday,1752,Residential,70,Clear,789,Night,22,1,2,3,No,Alcohol
A00745,11.2319,75.4258,2024-05-16,23:38:12,Tuesday,234,Highway,30,Fog,479,Night,144,2,3,2,Yes,Mobile
A00746,8.5971,77.1148,2024-07-28,22:10:09,Friday,1630,Residential,60,Fog,455,Night,148,1,1,2,No,Fatigue
A00747,9.2242,75.1491,2024-04-09,13:13:34,Monday,1689,Residential,60,Overcast,369,Night,131,3,2,0,No,Alcohol
A00748,11.7603,75.7815,2024-08-07,15:59:12,Sunday,1142,Residential,40,Clear,1754,Night,131,1,2,3,Yes,Mobile
A00749,10.5757,74.1736,2024-04-07,05:27:13,Thursday,953,Urban,40,Fog,1799,Daylight,121,2,4,2,Yes,None
A00750,10.0747,76.3395,2024-04-20,08:14:51,Thursday,1442,Urban,40,Overcast,309,Night,69,2,2,0,No,None
A00751,9.5451,74.1719,2024-03-20,03:23:21,Tuesday,1379,Urban,30,Overcast,144,Daylight,199,2,3,2,No,Fatigue
A00752,11.7661,74.8184,2024-06-20,23:49:42,Wednesday,1548,Urban,70,Rain,332,Night,188,2,2,0,Yes,None
A00753,9.001,75.659,2024-05-21,12:24:16,Friday,294,Residential,30,Overcast,836,Daylight,129,3,1,3,Yes,Fatigue
A00754,10.5117,76.4292,2024-07-08,14:35:55,Saturday,788,Highway,40,Fog,514,Night,176,1,1,0,No,Fatigue
A00755,8.9845,75.5443,2024-02-17,02:52:59,Monday,618,Highway,40,Overcast,1185,Daylight,43,3,2,1,No,None
A00756,8.9628,75.3824,2024-06-22,14:51:08,Wednesday,828,Urban,50,Fog,1195,Night,180,1,2,3,Yes,Fatigue
A00757,12.4335,76.7974,2024-02-16,16:30:17,Sunday,818,Urban,70,Fog,1311,Daylight,101,3,2,0,No,Alcohol
A00758,11.0448,74.3108,2024-05-01,17:41:33,Tuesday,1588,Highway,70,Clear,912,Daylight,146,2,1,2,No,None
A00759,8.3751,76.1502,2024-03-02,14:43:29,Sunday,1985,Urban,50,Overcast,783,Night,122,1,4,0,No,Mobile
A00760,8.6802,74.1754,2024-01-25,02:22:10,Tuesday,966,Urban,70,Fog,1829,Daylight,105,3,1,2,Yes,Alcohol
A00761,9.4399,75.6067,2024-05-22,22:19:09,Tuesday,684,Highway,50,Rain,701,Daylight,85,2,4,2,Yes,Fatigue
A00762,8.4911,75.0493,2024-06-08,17:01:10,Wednesday,570,Residential,50,Overcast,437,Daylight,166,3,3,3,Yes,Mobile
A00763,10.3811,76.263,2024-08-11,12:18:56,Wednesday,762,Residential,50,Rain,1433,Night,157,1,2,0,Yes,Alcohol
A00764,9.4907,74.2284,2024-02-11,07:48:28,Wednesday,513,Urban,70,Overcast,132,Night,72,2,2,1,No,Fatigue
A00765,11.4009,74.8483,2024-06-22,06:00:05,Tuesday,1520,Highway,40,Clear,883,Daylight,190,2,2,3,Yes,Fatigue
A00766,9.1658,74.3069,2024-04-17,02:14:33,Monday,1865,Residential,50,Clear,753,Night,84,1,3,2,Yes,None
A00767,11.6393,75.0856,2024-02-22,05:09:57,Saturday,629,Highway,30,Clear,315,Daylight,193,1,3,2,No,Fatigue
A00768,10.5709,74.837,2024-07-05,19:26:33,Sunday,360,Urban,30,Overcast,1076,Night,193,2,1,2,Yes,Alcohol
A00769,10.7145,75.4,2024-02-02,12:07:45,Thursday,342,Highway,60,Rain,1523,Daylight,166,2,2,3,No,Fatigue
A00770,10.0836,76.7554,2024-02-03,06:32:49,Sunday,1006,Urban,70,Rain,808,Daylight,20,2,2,1,No,Fatigue
A00771,12.4118,76.4616,2024-10-13,12:16:39,Sunday,351,Highway,60,Clear,1842,Daylight,117,2,2,1,No,Alcohol
A00772,11.6056,76.6337,2024-08-26,07:57:13,Sunday,312,Highway,50,Overcast,1616,Night,182,2,1,0,No,Alcohol
A00773,10.5634,74.7785,2024-08-10,20:41:34,Thursday,1930,Urban,50,Rain,1063,Night,118,2,3,0,No,Alcohol
A00774,12.2993,77.2917,2024-12-19,17:05:44,Monday,1543,Urban,40,Clear,1888,Daylight,72,1,2,1,Yes,None
A00775,9.3887,74.631,2024-10-16,09:55:49,Monday,1681,Highway,70,Rain,772,Daylight,69,1,2,0,Yes,Fatigue
A00776,8.5095,74.6227,2024-08-27,21:39:55,Sunday,1845,Residential,40,Overcast,1483,Daylight,79,1,1,2,Yes,Fatigue
A00777,10.9536,75.9185,2024-04-29,10:14:32,Friday,1449,Urban,50,Rain,1018,Night,87,2,3,1,Yes,Fatigue
A00778,8.7621,74.9667,2024-01-20,09:58:48,Friday,1133,Urban,60,Rain,1299,Night,60,3,4,0,Yes,Fatigue
A00779,9.1648,76.9918,2024-12-20,16:46:01,Friday,746,Residential,30,Rain,791,Night,177,2,1,1,No,Fatigue
A00780,11.6287,75.4163,2024-12-12,05:20:00,Friday,637,Residential,40,Overcast,1424,Daylight,70,2,1,2,Yes,Alcohol
A00781,10.7504,76.3709,2024-05-02,01:46:26,Thursday,1356,Highway,70,Clear,1035,Daylight,105,2,1,1,No,Alcohol
A00782,11.0746,74.6464,2024-06-19,20:50:20,Sunday,1063,Residential,50,Overcast,1075,Night,24,1,3,2,Yes,Alcohol
A00783,11.3219,74.4631,2024-06-20,17:29:40,Sunday,1384,Highway,40,Rain,146,Daylight,74,1,3,0,No,Fatigue
A00784,8.3624,74.637,2024-02-18,09:09:45,Thursday,745,Urban,70,Rain,620,Night,142,2,2,3,Yes,Alcohol
A00785,9.3041,76.121,2024-03-22,13:30:04,Wednesday,1266,Residential,40,Overcast,674,Daylight,68,2,2,2,No,Fatigue
A00786,10.6346,74.8995,2024-01-24,00:58:04,Sunday,1005,Residential,50,Fog,1802,Daylight,52,1,2,3,No,None
A00787,11.1065,75.9629,2024-12-24,14:51:27,Friday,1275,Urban,60,Fog,290,Night,16,1,3,3,No,None
A00788,11.8416,76.2302,2024-04-14,16:07:31,Sunday,1930,Highway,70,Fog,606,Daylight,108,1,2,3,Yes,Mobile
A00789,9.9372,75.0425,2024-08-18,03:41:14,Tuesday,437,Urban,70,Rain,830,Night,107,3,2,0,Yes,Alcohol
A00790,8.6242,75.2148,2024-10-31,14:42:47,Sunday,566,Residential,40,Fog,1797,Night,178,1,4,3,No,None
A00791,9.2913,75.5318,2024-11-10,18:24:10,Tuesday,278,Urban,60,Clear,1671,Night,79,1,4,2,Yes,Fatigue
A00792,10.3591,75.7126,2024-09-20,23:28:00,Thursday,232,Urban,70,Fog,1879,Night,32,2,3,0,Yes,Alcohol
A00793,12.3396,76.8986,2024-12-11,01:16:16,Monday,432,Highway,50,Clear,1560,Daylight,30,1,3,3,Yes,Fatigue
A00794,10.3584,76.6944,2024-06-21,00:29:21,Saturday,1968,Highway,60,Fog,1834,Daylight,71,1,1,3,Yes,Alcohol
A00795,11.5013,76.7707,2024-04-12,00:24:42,Thursday,1844,Residential,40,Clear,577,Daylight,55,1,3,0,No,Mobile
A00796,11.7083,77.3568,2024-01-07,20:42:26,Monday,759,Urban,50,Overcast,1804,Night,118,1,4,3,Yes,Fatigue
A00797,11.6121,76.4208,2024-05-29,15:27:53,Sunday,1820,Residential,70,Rain,259,Night,85,1,3,3,Yes,Mobile
A00798,12.4904,74.0151,2024-12-18,04:42:39,Tuesday,616,Highway,40,Overcast,736,Daylight,120,1,4,2,No,Mobile
A00799,8.4639,76.3215,2024-05-28,12:18:39,Tuesday,1263,Highway,50,Clear,1033,Night,36,2,2,0,Yes,Mobile
A00800,10.9897,75.2612,2024-02-22,21:53:58,Thursday,405,Residential,30,Rain,1750,Daylight,200,3,3,0,No,None
A00801,8.4035,75.7192,2024-05-20,09:16:50,Thursday,620,Residential,70,Rain,1300,Night,190,3,1,2,No,None
A00802,10.7841,75.0299,2024-05-12,16:44:01,Wednesday,716,Urban,70,Overcast,816,Night,82,3,1,1,Yes,None
A00803,12.4394,76.0851,2024-04-04,12:37:40,Tuesday,1895,Residential,30,Fog,567,Night,81,3,1,2,Yes,None
A00804,11.5212,76.8999,2024-08-03,13:35:40,Thursday,535,Urban,50,Clear,1234,Daylight,158,1,3,0,No,Mobile
A00805,9.488,76.5216,2024-07-22,19:14:39,Friday,1494,Urban,70,Overcast,1424,Night,54,2,3,1,Yes,Mobile
A00806,8.5088,76.1509,2024-09-28,02:45:38,Saturday,620,Urban,60,Rain,267,Daylight,138,1,1,1,No,Alcohol
A00807,8.8175,76.4639,2024-11-19,06:27:09,Tuesday,1334,Urban,60,Fog,1131,Daylight,178,3,2,0,No,Mobile
A00808,10.2834,77.3658,2024-12-10,07:53:58,Monday,749,Urban,40,Fog,1282,Night,24,3,3,2,Yes,Alcohol
A00809,8.6152,74.6172,2024-06-07,17:36:45,Thursday,1926,Highway,70,Overcast,578,Night,197,3,3,1,Yes,Fatigue
A00810,9.7137,77.4603,2024-03-04,12:24:17,Monday,1349,Highway,30,Fog,1255,Night,95,2,1,3,Yes,Fatigue
A00811,8.9558,74.4736,2024-09-29,02:44:02,Wednesday,484,Highway,60,Rain,1657,Daylight,100,1,4,3,No,Fatigue
A00812,10.0541,74.0321,2024-12-16,18:24:32,Friday,1470,Highway,30,Clear,1259,Daylight,45,1,1,1,No,Fatigue
A00813,11.0974,74.2505,2024-04-23,01:57:19,Wednesday,535,Residential,60,Rain,333,Daylight,14,3,1,3,No,Fatigue
A00814,8.2444,76.7236,2024-07-08,02:47:54,Wednesday,221,Highway,30,Overcast,1617,Daylight,129,2,2,3,No,None
A00815,11.5201,75.45,2024-08-27,10:00:03,Thursday,1929,Highway,60,Clear,1804,Daylight,150,1,2,3,No,Fatigue
A00816,9.2913,77.2447,2024-02-17,13:44:08,Saturday,892,Urban,70,Clear,178,Night,150,3,2,0,Yes,None
A00817,9.1287,75.3014,2024-10-03,01:57:06,Tuesday,616,Urban,60,Fog,1886,Night,196,2,4,0,No,None
A00818,8.7089,74.911,2024-02-27,02:24:17,Friday,1785,Residential,60,Overcast,815,Night,48,2,1,0,No,Alcohol
A00819,11.7998,74.3886,2024-08-03,13:33:47,Sunday,1626,Urban,50,Clear,709,Night,118,3,2,0,Yes,Alcohol
A00820,10.5454,74.1998,2024-02-25,05:13:21,Thursday,1428,Urban,30,Fog,826,Daylight,28,3,3,3,No,Fatigue
A00821,8.6182,75.6751,2024-05-01,16:31:12,Friday,2000,Highway,50,Overcast,915,Daylight,189,2,3,3,No,Mobile
A00822,11.3616,76.9695,2024-03-04,18:27:06,Sunday,1788,Residential,30,Fog,381,Daylight,34,2,2,2,Yes,Mobile
A00823,12.2023,75.3925,2024-03-31,04:54:10,Tuesday,1405,Highway,70,Clear,1895,Daylight,117,2,1,2,No,None
A00824,10.3592,76.7761,2024-12-01,19:21:45,Saturday,533,Highway,50,Clear,222,Daylight,166,1,1,2,Yes,Fatigue
A00825,8.0201,75.9528,2024-04-29,00:30:17,Sunday,526,Residential,60,Clear,1363,Night,59,2,4,1,No,Mobile
A00826,8.6555,77.36,2024-03-30,18:09:20,Friday,742,Highway,60,Clear,1612,Night,68,3,3,1,Yes,Fatigue
A00827,8.3264,74.6972,2024-12-22,09:33:18,Wednesday,1481,Urban,40,Rain,141,Night,169,1,2,1,Yes,Fatigue
A00828,11.2138,74.3635,2024-05-30,01:33:29,Thursday,1356,Urban,70,Clear,880,Daylight,146,1,1,3,Yes,Alcohol
A00829,12.2704,76.4858,2024-07-27,17:50:13,Wednesday,863,Urban,60,Overcast,715,Daylight,151,1,4,0,Yes,Mobile
A00830,9.5859,75.3876,2024-06-25,08:51:34,Wednesday,835,Highway,50,Clear,679,Daylight,59,3,1,3,Yes,Mobile
A00831,8.3496,75.5141,2024-02-17,02:51:27,Friday,1501,Residential,60,Overcast,1361,Daylight,120,2,4,3,No,None
A00832,10.2233,75.4168,2024-03-23,02:57:54,Tuesday,1623,Urban,30,Rain,440,Daylight,163,3,3,1,Yes,Fatigue
A00833,10.4593,75.4698,2024-06-27,17:44:24,Monday,523,Urban,30,Clear,1896,Night,108,3,4,0,No,None
A00834,9.2692,75.8034,2024-12-19,08:52:53,Tuesday,846,Highway,50,Overcast,766,Night,101,3,3,1,No,Mobile
A00835,9.5953,74.5687,2024-06-08,16:38:33,Sunday,377,Residential,30,Rain,1144,Daylight,199,2,2,1,No,Mobile
A00836,9.2388,77.1269,2024-04-10,12:44:14,Monday,460,Highway,50,Clear,1362,Daylight,127,1,1,3,Yes,Fatigue
A00837,8.29,75.5435,2024-05-02,01:14:55,Friday,593,Residential,30,Overcast,442,Daylight,69,3,2,0,No,Mobile
A00838,8.5643,77.0553,2024-06-06,10:30:47,Wednesday,685,Highway,50,Fog,255,Night,112,1,4,0,Yes,Mobile
A00839,9.9089,76.1494,2024-05-14,16:09:35,Wednesday,615,Residential,70,Overcast,1894,Night,97,1,3,2,Yes,Fatigue
A00840,11.2868,75.1925,2024-11-30,03:48:52,Sunday,1500,Highway,30,Overcast,241,Night,184,1,4,0,No,Mobile
A00841,11.0383,76.7016,2024-09-30,02:01:32,Sunday,757,Highway,40,Rain,386,Night,92,2,2,2,No,Fatigue
A00842,9.0481,74.3895,2024-03-12,10:04:02,Sunday,1934,Highway,50,Overcast,1338,Night,85,2,3,2,No,None
A00843,11.8969,75.3947,2024-08-27,14:09:09,Friday,366,Urban,40,Clear,1854,Night,57,1,3,1,No,Alcohol
A00844,8.6696,74.5182,2024-04-27,01:07:40,Saturday,1373,Highway,50,Overcast,255,Night,193,1,2,3,Yes,Fatigue
A00845,12.0911,76.098,2024-11-04,11:04:01,Wednesday,1834,Residential,40,Rain,489,Daylight,24,1,4,1,Yes,None
A00846,8.7674,75.2544,2024-12-29,06:33:51,Sunday,909,Highway,50,Fog,1759,Daylight,184,3,3,1,Yes,None
A00847,11.3096,76.8709,2024-01-06,08:28:18,Wednesday,1248,Urban,70,Fog,366,Night,18,3,1,2,Yes,None
A00848,11.4296,76.1335,2024-12-06,00:46:04,Wednesday,976,Highway,50,Overcast,792,Night,129,2,4,0,No,None
A00849,8.0472,74.1004,2024-11-19,13:56:51,Monday,1880,Residential,60,Fog,586,Daylight,92,3,2,1,No,None
A00850,10.8082,75.7945,2024-06-21,08:10:18,Friday,603,Residential,40,Fog,606,Night,92,1,1,1,No,Mobile
A00851,11.6853,76.9817,2024-10-21,16:51:06,Saturday,1229,Highway,70,Fog,915,Night,135,3,1,1,No,Fatigue
A00852,10.4867,74.6234,2024-08-25,00:05:52,Monday,563,Residential,70,Clear,1995,Night,102,2,4,2,No,Mobile
A00853,8.003,76.2758,2024-10-22,08:39:42,Thursday,1744,Highway,40,Overcast,1567,Daylight,193,1,4,2,Yes,Mobile
A00854,12.0124,76.8777,2024-10-31,15:10:42,Saturday,1324,Highway,70,Overcast,1458,Daylight,124,3,3,2,No,Mobile
A00855,10.3362,75.7329,2024-07-10,16:39:13,Friday,918,Highway,30,Clear,586,Daylight,66,3,4,1,Yes,Fatigue
A00856,12.3002,76.319,2024-10-18,06:20:57,Sunday,1098,Highway,70,Rain,1477,Night,174,3,3,3,No,Alcohol
A00857,9.8119,75.1874,2024-07-22,21:07:42,Friday,480,Highway,50,Fog,993,Night,93,3,4,1,Yes,Alcohol
A00858,8.2053,74.4586,2024-12-06,00:39:14,Friday,1337,Highway,40,Overcast,1031,Night,87,2,1,1,Yes,None
A00859,8.4262,74.689,2024-12-16,19:49:48,Wednesday,1298,Residential,70,Clear,1628,Night,119,2,2,0,Yes,Alcohol
A00860,10.1,76.2361,2024-02-10,18:27:32,Monday,447,Highway,70,Overcast,235,Daylight,82,2,3,2,Yes,Mobile
A00861,8.4394,75.6631,2024-06-16,18:54:18,Monday,349,Highway,30,Clear,834,Daylight,82,3,3,3,Yes,Alcohol
A00862,9.5911,75.5506,2024-07-30,00:47:26,Tuesday,1186,Urban,50,Fog,227,Daylight,75,2,4,1,Yes,Alcohol
A00863,10.3474,76.0219,2024-01-28,12:30:34,Thursday,1172,Urban,30,Clear,1224,Daylight,101,3,2,2,No,Alcohol
A00864,10.2772,75.2526,2024-06-17,08:38:00,Sunday,597,Urban,30,Rain,471,Daylight,180,2,2,0,Yes,None
A00865,11.255,77.288,2024-01-27,11:36:38,Friday,1681,Highway,50,Clear,361,Daylight,144,3,4,3,Yes,Alcohol
A00866,9.3151,74.4929,2024-04-22,15:00:14,Saturday,1590,Highway,40,Fog,1500,Daylight,122,2,3,0,Yes,None
A00867,8.9581,76.7434,2024-12-05,11:02:31,Monday,1612,Highway,70,Fog,1232,Daylight,69,3,1,2,Yes,Mobile
A00868,10.244,74.9111,2024-05-14,23:35:28,Wednesday,1325,Highway,50,Overcast,469,Night,22,3,3,3,No,None
A00869,9.6809,74.0981,2024-05-02,23:16:19,Tuesday,253,Urban,60,Clear,862,Daylight,97,1,3,3,No,Mobile
A00870,9.4617,77.4867,2024-06-10,13:37:06,Monday,1226,Urban,70,Clear,400,Night,177,1,4,1,No,Fatigue
A00871,9.6184,76.5163,2024-03-20,18:07:11,Sunday,720,Urban,40,Fog,1357,Daylight,154,1,1,1,Yes,None
A00872,9.0522,76.1282,2024-08-21,22:46:26,Sunday,1871,Residential,50,Rain,1757,Night,94,3,4,0,Yes,Mobile
A00873,10.7107,74.4438,2024-07-20,23:34:17,Tuesday,1095,Urban,30,Rain,1712,Daylight,171,2,1,0,No,Fatigue
A00874,8.669,75.1404,2024-06-28,17:41:03,Tuesday,1613,Residential,40,Overcast,644,Night,191,3,2,1,Yes,None
A00875,11.9757,76.537,2024-05-10,16:00:30,Thursday,526,Urban,30,Rain,1653,Daylight,35,1,2,1,No,Alcohol
A00876,11.2164,75.2135,2024-02-18,19:54:33,Thursday,1645,Residential,50,Fog,764,Night,127,2,1,3,No,None
A00877,8.8126,76.1562,2024-04-12,03:18:21,Sunday,1047,Residential,50,Rain,871,Night,188,2,4,0,No,Mobile
A00878,9.4697,75.5041,2024-04-27,05:47:27,Thursday,579,Urban,50,Clear,208,Daylight,145,2,1,2,Yes,Alcohol
A00879,10.9957,75.7793,2024-04-16,07:16:23,Sunday,302,Highway,30,Rain,672,Night,58,2,2,1,Yes,None
A00880,10.7667,77.0604,2024-10-21,03:11:02,Wednesday,1924,Residential,30,Overcast,824,Night,26,3,4,2,No,Alcohol
A00881,12.4687,75.5144,2024-07-20,09:49:26,Wednesday,1202,Urban,30,Rain,1997,Daylight,48,3,4,2,Yes,Fatigue
A00882,10.0545,74.38,2024-09-29,21:17:01,Sunday,1890,Residential,60,Fog,705,Daylight,47,3,3,0,No,Fatigue
A00883,8.826,77.0422,2024-06-07,14:55:40,Sunday,1402,Highway,60,Overcast,359,Daylight,83,1,2,1,Yes,None
A00884,10.2872,75.603,2024-03-19,04:09:46,Sunday,1952,Residential,30,Overcast,305,Night,39,2,4,1,No,Fatigue
A00885,10.5299,75.3564,2024-01-28,10:59:21,Saturday,928,Highway,30,Fog,1398,Night,193,1,3,1,No,Alcohol
A00886,10.2352,76.1762,2024-07-29,16:46:51,Friday,1294,Highway,40,Fog,456,Night,140,1,2,2,Yes,Alcohol
A00887,8.0856,76.8189,2024-09-28,08:09:00,Saturday,1106,Urban,40,Rain,1556,Night,109,3,3,3,No,Mobile
A00888,10.3204,77.1589,2024-12-12,10:52:18,Thursday,1438,Highway,70,Clear,1515,Daylight,107,1,2,2,Yes,Alcohol
A00889,9.2345,76.2735,2024-08-25,00:49:33,Wednesday,1004,Highway,70,Overcast,523,Night,49,3,2,1,No,Fatigue
A00890,11.2538,74.2305,2024-06-05,11:14:27,Monday,450,Urban,40,Fog,875,Night,73,3,4,3,No,Mobile
A00891,9.3904,75.2079,2024-10-03,21:43:12,Tuesday,955,Highway,70,Rain,1892,Night,20,2,2,3,No,Alcohol
A00892,8.5891,76.9843,2024-08-03,15:05:30,Thursday,866,Highway,40,Fog,1346,Daylight,53,2,2,2,No,Mobile
A00893,9.4352,76.9482,2024-06-22,08:07:13,Saturday,1346,Urban,70,Rain,653,Daylight,113,3,2,2,No,Alcohol
A00894,11.2577,75.0202,2024-09-10,12:26:12,Sunday,1013,Urban,60,Fog,644,Night,171,1,4,0,No,None
A00895,11.4406,75.9065,2024-12-20,04:39:38,Tuesday,1934,Highway,60,Overcast,1568,Night,155,3,1,2,No,Mobile
A00896,9.6089,76.3473,2024-09-22,10:22:47,Wednesday,1696,Residential,50,Overcast,910,Night,12,2,2,3,No,Fatigue
A00897,11.1056,75.4785,2024-12-03,10:22:11,Wednesday,858,Urban,50,Fog,795,Daylight,178,3,4,3,No,None
A00898,9.1398,75.8075,2024-12-10,05:00:01,Monday,1095,Highway,60,Rain,1772,Night,85,3,1,3,Yes,Mobile
A00899,9.4187,77.0311,2024-08-09,05:43:37,Tuesday,516,Residential,50,Fog,753,Daylight,31,3,1,0,No,None
A00900,10.1701,74.7038,2024-09-12,01:41:27,Tuesday,1452,Urban,60,Overcast,1266,Night,197,2,1,0,Yes,Mobile
A00901,11.5528,76.0709,2024-08-11,19:38:36,Saturday,268,Residential,70,Clear,400,Night,28,1,2,3,No,Alcohol
A00902,11.3872,75.149,2024-08-24,07:14:58,Saturday,414,Highway,70,Clear,1296,Daylight,197,1,1,2,No,None
A00903,9.9102,74.4432,2024-04-16,21:29:07,Monday,1427,Residential,50,Clear,877,Night,178,1,1,1,No,None
A00904,10.3666,75.0072,2024-04-27,12:06:14,Monday,548,Highway,50,Fog,739,Daylight,153,3,2,2,Yes,Fatigue
A00905,11.6663,76.3052,2024-01-05,02:00:07,Thursday,1441,Highway,30,Fog,1171,Daylight,99,3,3,0,Yes,Mobile
A00906,11.661,75.9851,2024-11-13,17:46:08,Tuesday,837,Urban,70,Overcast,1078,Daylight,185,2,3,1,Yes,Fatigue
